0.01,0.0253,0.0202
0.02,0.0254,0.0203
0.03,0.0255,0.0204
0.04,0.0257,0.0208
0.05,0.0264,0.0252
0.06,0.0149,0.0227
0.07,0.0132,0.0384
0.08,0.0172,0.0409
0.09,0.0249,0.0489
0.10,0.0328,0.0581
0.11,0.0367,0.0636
0.12,0.0448,0.0737
0.13,0.0501,0.0813
0.14,0.0561,0.0893
0.15,0.0561,0.0892
0.16,0.0574,0.0916
0.17,0.0605,0.0966
0.18,0.0639,0.1012
0.19,0.0639,0.1017
0.20,0.0641,0.1024
0.21,0.0663,0.1059
0.22,0.0659,0.1060
0.23,0.0651,0.1054
0.24,0.0650,0.1054
0.25,0.0650,0.1057
0.26,0.0651,0.1061
0.27,0.0633,0.1044
0.28,0.0639,0.1050
0.29,0.0636,0.1048
0.30,0.0655,0.1082
0.31,0.0678,0.1110
0.32,0.0675,0.1108
0.33,0.0674,0.1108
0.34,0.0676,0.1111
0.35,0.0679,0.1113
0.36,0.0678,0.1113
0.37,0.0676,0.1110
0.38,0.0673,0.1108
0.39,0.0673,0.1108
0.40,0.0676,0.1112
0.41,0.0667,0.1103
0.42,0.0665,0.1101
0.43,0.0664,0.1102
0.44,0.0663,0.1101
0.45,0.0661,0.1099
0.46,0.0660,0.1099
0.47,0.0660,0.1099
0.48,0.0658,0.1097
0.49,0.0658,0.1097
0.50,0.0656,0.1095
0.51,0.0655,0.1093
0.52,0.0654,0.1093
0.53,0.0647,0.1086
0.54,0.0647,0.1086
0.55,0.0646,0.1085
0.56,0.0647,0.1086
0.57,0.0646,0.1085
0.58,0.0639,0.1078
0.59,0.0638,0.1078
0.60,0.0638,0.1077
0.61,0.0638,0.1078
0.62,0.0638,0.1078
0.63,0.0638,0.1078
0.64,0.0637,0.1077
0.65,0.0636,0.1076
0.66,0.0636,0.1075
0.67,0.0635,0.1074
0.68,0.0636,0.1083
0.69,0.0638,0.1084
0.70,0.0638,0.1084
0.71,0.0638,0.1084
0.72,0.0638,0.1084
0.73,0.0638,0.1084
0.74,0.0638,0.1084
0.75,0.0631,0.1077
0.76,0.0631,0.1077
0.77,0.0631,0.1078
0.78,0.0631,0.1077
0.79,0.0631,0.1077
0.80,0.0630,0.1076
0.81,0.0630,0.1076
0.82,0.0629,0.1076
0.83,0.0629,0.1077
0.84,0.0629,0.1077
0.85,0.0629,0.1076
0.86,0.0628,0.1076
0.87,0.0628,0.1076
0.88,0.0628,0.1076
0.89,0.0628,0.1075
0.90,0.0628,0.1075
0.91,0.0627,0.1074
0.92,0.0634,0.1081
0.93,0.0634,0.1081
0.94,0.0633,0.1081
0.95,0.0633,0.1081
0.96,0.0633,0.1080
0.97,0.0632,0.1080
0.98,0.0632,0.1079
0.99,0.0632,0.1079
1.00,0.0632,0.1079
1.01,0.0632,0.1079
1.02,0.0625,0.1072
1.03,0.0625,0.1072
1.04,0.0625,0.1072
1.05,0.0625,0.1072
1.06,0.0625,0.1072
1.07,0.0625,0.1072
1.08,0.0625,0.1072
1.09,0.0625,0.1072
1.10,0.0625,0.1072
1.11,0.0625,0.1072
1.12,0.0625,0.1072
1.13,0.0624,0.1071
1.14,0.0624,0.1071
1.15,0.0624,0.1071
1.16,0.0624,0.1071
1.17,0.0624,0.1071
1.18,0.0624,0.1071
1.19,0.0618,0.1065
1.20,0.0618,0.1065
1.21,0.0618,0.1065
1.22,0.0618,0.1065
1.23,0.0618,0.1064
1.24,0.0617,0.1064
1.25,0.0617,0.1064
1.26,0.0617,0.1064
1.27,0.0617,0.1064
1.28,0.0617,0.1064
1.29,0.0617,0.1063
1.30,0.0617,0.1069
1.31,0.0617,0.1069
1.32,0.0616,0.1069
1.33,0.0616,0.1068
1.34,0.0616,0.1068
1.35,0.0616,0.1069
1.36,0.0616,0.1069
1.37,0.0616,0.1069
1.38,0.0616,0.1069
1.39,0.0616,0.1069
1.40,0.0615,0.1069
1.41,0.0615,0.1069
1.42,0.0615,0.1068
1.43,0.0615,0.1068
1.44,0.0615,0.1068
1.45,0.0615,0.1068
1.46,0.0615,0.1068
1.47,0.0615,0.1068
1.48,0.0615,0.1068
1.49,0.0615,0.1068
1.50,0.0615,0.1068
1.51,0.0615,0.1068
1.52,0.0615,0.1068
1.53,0.0615,0.1068
1.54,0.0614,0.1068
1.55,0.0614,0.1068
1.56,0.0615,0.1068
1.57,0.0615,0.1068
1.58,0.0615,0.1068
1.59,0.0614,0.1068
1.60,0.0614,0.1067
1.61,0.0614,0.1067
1.62,0.0614,0.1067
1.63,0.0614,0.1067
1.64,0.0614,0.1067
1.65,0.0614,0.1067
1.66,0.0614,0.1067
1.67,0.0614,0.1067
1.68,0.0614,0.1067
1.69,0.0614,0.1067
1.70,0.0614,0.1067
1.71,0.0614,0.1067
1.72,0.0614,0.1067
1.73,0.0614,0.1067
1.74,0.0613,0.1066
1.75,0.0613,0.1066
1.76,0.0613,0.1066
1.77,0.0613,0.1066
1.78,0.0613,0.1066
1.79,0.0613,0.1066
1.80,0.0613,0.1066
1.81,0.0613,0.1066
1.82,0.0613,0.1066
1.83,0.0613,0.1066
1.84,0.0613,0.1066
1.85,0.0613,0.1066
1.86,0.0612,0.1066
1.87,0.0612,0.1066
1.88,0.0612,0.1066
1.89,0.0612,0.1066
1.90,0.0612,0.1066
1.91,0.0612,0.1066
1.92,0.0612,0.1066
1.93,0.0612,0.1066
1.94,0.0612,0.1066
1.95,0.0612,0.1065
1.96,0.0612,0.1065
1.97,0.0612,0.1065
1.98,0.0612,0.1065
1.99,0.0612,0.1066
2.00,0.0612,0.1065
