0.01,0.0250,0.0280
0.02,0.0281,0.0296
0.03,0.0294,0.0328
0.04,0.0387,0.0432
0.05,0.0425,0.0628
0.06,0.0581,0.0760
0.07,0.0738,0.0952
0.08,0.1244,0.1336
0.09,0.1631,0.1640
0.10,0.1737,0.1868
0.11,0.2037,0.2368
0.12,0.2269,0.2684
0.13,0.2337,0.3072
0.14,0.2525,0.3564
0.15,0.2719,0.3776
0.16,0.2850,0.3952
0.17,0.2925,0.4096
0.18,0.3062,0.4304
0.19,0.3112,0.4368
0.20,0.3181,0.4460
0.21,0.3231,0.4548
0.22,0.3275,0.4596
0.23,0.3325,0.4624
0.24,0.3394,0.4672
0.25,0.3437,0.4712
0.26,0.3519,0.4776
0.27,0.3556,0.4704
0.28,0.3594,0.4784
0.29,0.3625,0.4816
0.30,0.3644,0.4828
0.31,0.3650,0.4832
0.32,0.3694,0.4800
0.33,0.3706,0.4808
0.34,0.3713,0.4812
0.35,0.3781,0.4920
0.36,0.3800,0.4932
0.37,0.3819,0.4944
0.38,0.3837,0.4956
0.39,0.3831,0.4952
0.40,0.3837,0.4960
0.41,0.3812,0.4884
0.42,0.3837,0.4900
0.43,0.3844,0.4912
0.44,0.3862,0.4924
0.45,0.3862,0.4928
0.46,0.3869,0.4932
0.47,0.3856,0.4924
0.48,0.3856,0.4924
0.49,0.3869,0.4932
0.50,0.3881,0.4940
0.51,0.3888,0.4944
0.52,0.3894,0.4948
0.53,0.3837,0.4852
0.54,0.3850,0.4860
0.55,0.3850,0.4860
0.56,0.3856,0.4864
0.57,0.3856,0.4864
0.58,0.3806,0.4772
0.59,0.3806,0.4772
0.60,0.3812,0.4776
0.61,0.3819,0.4780
0.62,0.3812,0.4780
0.63,0.3812,0.4780
0.64,0.3806,0.4776
0.65,0.3806,0.4776
0.66,0.3812,0.4780
0.67,0.3806,0.4780
0.68,0.3812,0.4884
0.69,0.3812,0.4884
0.70,0.3812,0.4884
0.71,0.3825,0.4892
0.72,0.3825,0.4892
0.73,0.3819,0.4892
0.74,0.3819,0.4892
0.75,0.3762,0.4792
0.76,0.3756,0.4788
0.77,0.3769,0.4796
0.78,0.3775,0.4800
0.79,0.3775,0.4800
0.80,0.3769,0.4800
0.81,0.3769,0.4800
0.82,0.3756,0.4792
0.83,0.3756,0.4796
0.84,0.3756,0.4796
0.85,0.3762,0.4800
0.86,0.3756,0.4796
0.87,0.3756,0.4796
0.88,0.3762,0.4800
0.89,0.3769,0.4804
0.90,0.3769,0.4804
0.91,0.3775,0.4808
0.92,0.3781,0.4812
0.93,0.3781,0.4812
0.94,0.3781,0.4812
0.95,0.3787,0.4816
0.96,0.3787,0.4816
0.97,0.3781,0.4816
0.98,0.3781,0.4816
0.99,0.3781,0.4816
1.00,0.3787,0.4820
1.01,0.3787,0.4820
1.02,0.3731,0.4720
1.03,0.3731,0.4720
1.04,0.3725,0.4720
1.05,0.3725,0.4720
1.06,0.3725,0.4720
1.07,0.3731,0.4724
1.08,0.3731,0.4724
1.09,0.3737,0.4732
1.10,0.3737,0.4732
1.11,0.3737,0.4732
1.12,0.3737,0.4732
1.13,0.3737,0.4732
1.14,0.3737,0.4732
1.15,0.3744,0.4736
1.16,0.3744,0.4736
1.17,0.3744,0.4736
1.18,0.3744,0.4736
1.19,0.3700,0.4644
1.20,0.3700,0.4644
1.21,0.3700,0.4644
1.22,0.3700,0.4644
1.23,0.3700,0.4644
1.24,0.3706,0.4648
1.25,0.3706,0.4648
1.26,0.3706,0.4648
1.27,0.3706,0.4652
1.28,0.3706,0.4652
1.29,0.3706,0.4652
1.30,0.3706,0.4756
1.31,0.3706,0.4756
1.32,0.3706,0.4756
1.33,0.3712,0.4760
1.34,0.3712,0.4760
1.35,0.3712,0.4760
1.36,0.3712,0.4760
1.37,0.3712,0.4760
1.38,0.3712,0.4760
1.39,0.3712,0.4760
1.40,0.3712,0.4760
1.41,0.3712,0.4760
1.42,0.3712,0.4760
1.43,0.3712,0.4760
1.44,0.3712,0.4760
1.45,0.3712,0.4760
1.46,0.3719,0.4764
1.47,0.3719,0.4764
1.48,0.3719,0.4768
1.49,0.3719,0.4772
1.50,0.3725,0.4776
1.51,0.3725,0.4776
1.52,0.3725,0.4776
1.53,0.3725,0.4776
1.54,0.3725,0.4776
1.55,0.3725,0.4776
1.56,0.3725,0.4776
1.57,0.3725,0.4776
1.58,0.3725,0.4776
1.59,0.3725,0.4776
1.60,0.3725,0.4776
1.61,0.3725,0.4776
1.62,0.3725,0.4776
1.63,0.3725,0.4776
1.64,0.3725,0.4776
1.65,0.3725,0.4776
1.66,0.3725,0.4776
1.67,0.3731,0.4780
1.68,0.3731,0.4780
1.69,0.3731,0.4780
1.70,0.3731,0.4780
1.71,0.3731,0.4780
1.72,0.3731,0.4780
1.73,0.3731,0.4780
1.74,0.3731,0.4780
1.75,0.3731,0.4780
1.76,0.3731,0.4784
1.77,0.3731,0.4784
1.78,0.3731,0.4784
1.79,0.3731,0.4784
1.80,0.3731,0.4788
1.81,0.3725,0.4784
1.82,0.3719,0.4780
1.83,0.3719,0.4780
1.84,0.3719,0.4780
1.85,0.3719,0.4780
1.86,0.3719,0.4780
1.87,0.3719,0.4780
1.88,0.3719,0.4780
1.89,0.3719,0.4780
1.90,0.3719,0.4780
1.91,0.3719,0.4780
1.92,0.3719,0.4780
1.93,0.3719,0.4780
1.94,0.3719,0.4780
1.95,0.3719,0.4780
1.96,0.3719,0.4780
1.97,0.3719,0.4780
1.98,0.3725,0.4788
1.99,0.3725,0.4788
2.00,0.3725,0.4788
