0.01,0.5467,0.7792
0.02,0.5594,0.7949
0.03,0.5798,0.8112
0.04,0.5948,0.8192
0.05,0.5952,0.8116
0.06,0.6005,0.8052
0.07,0.5978,0.7768
0.08,0.5902,0.7548
0.09,0.5848,0.7387
0.10,0.5763,0.7210
0.11,0.5721,0.7066
0.12,0.5602,0.6899
0.13,0.5521,0.6786
0.14,0.5459,0.6702
0.15,0.5417,0.6619
0.16,0.5371,0.6565
0.17,0.5321,0.6515
0.18,0.5260,0.6241
0.19,0.5244,0.6131
0.20,0.5229,0.6017
0.21,0.5171,0.5927
0.22,0.5144,0.5904
0.23,0.5037,0.5733
0.24,0.5021,0.5713
0.25,0.5017,0.5650
0.26,0.4994,0.5633
0.27,0.4967,0.5489
0.28,0.4948,0.5296
0.29,0.4940,0.5279
0.30,0.4937,0.5269
0.31,0.4921,0.5252
0.32,0.4913,0.5239
0.33,0.4906,0.5232
0.34,0.4890,0.5209
0.35,0.4879,0.5199
0.36,0.4879,0.5199
0.37,0.4871,0.5192
0.38,0.4864,0.5185
0.39,0.4856,0.5179
0.40,0.4844,0.5169
0.41,0.4837,0.5169
0.42,0.4833,0.5162
0.43,0.4821,0.5152
0.44,0.4821,0.5149
0.45,0.4814,0.5135
0.46,0.4806,0.5125
0.47,0.4798,0.5115
0.48,0.4798,0.5115
0.49,0.4806,0.5119
0.50,0.4802,0.5115
0.51,0.4790,0.5105
0.52,0.4790,0.5105
0.53,0.4783,0.5099
0.54,0.4771,0.5085
0.55,0.4644,0.4962
0.56,0.4644,0.4962
0.57,0.4648,0.4965
0.58,0.4648,0.4962
0.59,0.4648,0.4962
0.60,0.4644,0.4958
0.61,0.4644,0.4958
0.62,0.4641,0.4955
0.63,0.4644,0.4955
0.64,0.4644,0.4955
0.65,0.4641,0.4952
0.66,0.4641,0.4952
0.67,0.4637,0.4948
0.68,0.4629,0.4938
0.69,0.4629,0.4938
0.70,0.4625,0.4932
0.71,0.4625,0.4928
0.72,0.4625,0.4925
0.73,0.4621,0.4921
0.74,0.4621,0.4921
0.75,0.4621,0.4921
0.76,0.4617,0.4918
0.77,0.4617,0.4918
0.78,0.4614,0.4915
0.79,0.4614,0.4915
0.80,0.4617,0.4915
0.81,0.4552,0.4851
0.82,0.4548,0.4841
0.83,0.4541,0.4835
0.84,0.4541,0.4835
0.85,0.4544,0.4831
0.86,0.4541,0.4828
0.87,0.4541,0.4828
0.88,0.4541,0.4828
0.89,0.4541,0.4828
0.90,0.4544,0.4828
0.91,0.4544,0.4828
0.92,0.4537,0.4821
0.93,0.4533,0.4818
0.94,0.4529,0.4818
0.95,0.4525,0.4815
0.96,0.4460,0.4748
0.97,0.4456,0.4744
0.98,0.4456,0.4744
0.99,0.4456,0.4744
1.00,0.4456,0.4744
1.01,0.4456,0.4744
1.02,0.4452,0.4741
1.03,0.4452,0.4741
1.04,0.4452,0.4741
1.05,0.4452,0.4741
1.06,0.4452,0.4741
1.07,0.4452,0.4741
1.08,0.4452,0.4741
1.09,0.4452,0.4741
1.10,0.4452,0.4741
1.11,0.4452,0.4741
1.12,0.4456,0.4744
1.13,0.4460,0.4744
1.14,0.4460,0.4744
1.15,0.4460,0.4744
1.16,0.4460,0.4744
1.17,0.4460,0.4744
1.18,0.4456,0.4741
1.19,0.4456,0.4741
1.20,0.4456,0.4741
1.21,0.4452,0.4738
1.22,0.4452,0.4738
1.23,0.4452,0.4738
1.24,0.4452,0.4738
1.25,0.4452,0.4738
1.26,0.4452,0.4738
1.27,0.4452,0.4734
1.28,0.4452,0.4734
1.29,0.4452,0.4734
1.30,0.4452,0.4734
1.31,0.4452,0.4734
1.32,0.4452,0.4734
1.33,0.4448,0.4731
1.34,0.4448,0.4731
1.35,0.4448,0.4731
1.36,0.4448,0.4731
1.37,0.4448,0.4731
1.38,0.4448,0.4731
1.39,0.4444,0.4728
1.40,0.4441,0.4724
1.41,0.4441,0.4724
1.42,0.4441,0.4724
1.43,0.4441,0.4724
1.44,0.4441,0.4724
1.45,0.4441,0.4724
1.46,0.4441,0.4724
1.47,0.4441,0.4724
1.48,0.4441,0.4724
1.49,0.4441,0.4724
1.50,0.4441,0.4724
1.51,0.4441,0.4724
1.52,0.4441,0.4724
1.53,0.4437,0.4721
1.54,0.4437,0.4721
1.55,0.4437,0.4721
1.56,0.4437,0.4721
1.57,0.4437,0.4721
1.58,0.4441,0.4724
1.59,0.4437,0.4721
1.60,0.4437,0.4721
1.61,0.4437,0.4721
1.62,0.4437,0.4721
1.63,0.4433,0.4718
1.64,0.4433,0.4718
1.65,0.4433,0.4718
1.66,0.4433,0.4718
1.67,0.4433,0.4718
1.68,0.4433,0.4718
1.69,0.4433,0.4718
1.70,0.4433,0.4718
1.71,0.4433,0.4718
1.72,0.4433,0.4718
1.73,0.4433,0.4718
1.74,0.4433,0.4718
1.75,0.4429,0.4714
1.76,0.4429,0.4714
1.77,0.4429,0.4714
1.78,0.4429,0.4714
1.79,0.4429,0.4714
1.80,0.4429,0.4714
1.81,0.4429,0.4714
1.82,0.4429,0.4714
1.83,0.4429,0.4714
1.84,0.4429,0.4714
1.85,0.4429,0.4714
1.86,0.4429,0.4714
1.87,0.4425,0.4711
1.88,0.4425,0.4711
1.89,0.4425,0.4711
1.90,0.4418,0.4704
1.91,0.4418,0.4704
1.92,0.4418,0.4704
1.93,0.4418,0.4704
1.94,0.4418,0.4704
1.95,0.4418,0.4704
1.96,0.4418,0.4704
1.97,0.4418,0.4704
1.98,0.4418,0.4704
1.99,0.4421,0.4704
2.00,0.4421,0.4704
