0.01,0.0017,0.0016
0.02,0.0019,0.0020
0.03,0.0048,0.0064
0.04,0.0297,0.0365
0.05,0.0458,0.0616
0.06,0.0496,0.0714
0.07,0.0608,0.0855
0.08,0.0783,0.1100
0.09,0.0998,0.1291
0.10,0.1133,0.1507
0.11,0.1253,0.1684
0.12,0.1337,0.1810
0.13,0.1437,0.1971
0.14,0.1505,0.2073
0.15,0.1574,0.2180
0.16,0.1630,0.2255
0.17,0.1690,0.2323
0.18,0.1751,0.2404
0.19,0.1757,0.2442
0.20,0.1781,0.2470
0.21,0.1822,0.2495
0.22,0.1875,0.2537
0.23,0.1877,0.2546
0.24,0.1898,0.2569
0.25,0.1908,0.2582
0.26,0.1953,0.2632
0.27,0.1958,0.2640
0.28,0.1992,0.2671
0.29,0.1998,0.2678
0.30,0.2003,0.2706
0.31,0.2020,0.2725
0.32,0.2024,0.2731
0.33,0.2027,0.2736
0.34,0.2036,0.2748
0.35,0.2046,0.2760
0.36,0.2050,0.2768
0.37,0.2055,0.2784
0.38,0.2067,0.2805
0.39,0.2070,0.2812
0.40,0.2082,0.2826
0.41,0.2080,0.2827
0.42,0.2081,0.2838
0.43,0.2085,0.2854
0.44,0.2095,0.2869
0.45,0.2103,0.2881
0.46,0.2096,0.2883
0.47,0.2109,0.2892
0.48,0.2114,0.2903
0.49,0.2118,0.2910
0.50,0.2122,0.2918
0.51,0.2138,0.2936
0.52,0.2145,0.2947
0.53,0.2147,0.2953
0.54,0.2146,0.2962
0.55,0.2147,0.2963
0.56,0.2156,0.2980
0.57,0.2158,0.2983
0.58,0.2161,0.2990
0.59,0.2163,0.2993
0.60,0.2233,0.3015
0.61,0.2231,0.3012
0.62,0.2242,0.3025
0.63,0.2245,0.3023
0.64,0.2248,0.3027
0.65,0.2257,0.3035
0.66,0.2261,0.3040
0.67,0.2265,0.3045
0.68,0.2268,0.3047
0.69,0.2273,0.3053
0.70,0.2326,0.3062
0.71,0.2328,0.3064
0.72,0.2327,0.3063
0.73,0.2328,0.3064
0.74,0.2327,0.3064
0.75,0.2327,0.3068
0.76,0.2303,0.3073
0.77,0.2305,0.3076
0.78,0.2305,0.3076
0.79,0.2307,0.3077
0.80,0.2309,0.3074
0.81,0.2311,0.3076
0.82,0.2316,0.3082
0.83,0.2316,0.3082
0.84,0.2316,0.3082
0.85,0.2316,0.3083
0.86,0.2316,0.3082
0.87,0.2318,0.3085
0.88,0.2317,0.3085
0.89,0.2337,0.3103
0.90,0.2337,0.3104
0.91,0.2337,0.3098
0.92,0.2337,0.3098
0.93,0.2337,0.3098
0.94,0.2337,0.3098
0.95,0.2337,0.3098
0.96,0.2337,0.3103
0.97,0.2337,0.3103
0.98,0.2340,0.3106
0.99,0.2340,0.3106
1.00,0.2343,0.3110
1.01,0.2343,0.3110
1.02,0.2343,0.3110
1.03,0.2343,0.3110
1.04,0.2344,0.3111
1.05,0.2344,0.3111
1.06,0.2347,0.3115
1.07,0.2346,0.3114
1.08,0.2346,0.3114
1.09,0.2346,0.3114
1.10,0.2346,0.3115
1.11,0.2356,0.3125
1.12,0.2357,0.3126
1.13,0.2357,0.3126
1.14,0.2357,0.3127
1.15,0.2358,0.3127
1.16,0.2361,0.3132
1.17,0.2361,0.3131
1.18,0.2361,0.3132
1.19,0.2361,0.3132
1.20,0.2361,0.3132
1.21,0.2361,0.3132
1.22,0.2361,0.3132
1.23,0.2362,0.3134
1.24,0.2362,0.3134
1.25,0.2363,0.3135
1.26,0.2363,0.3135
1.27,0.2363,0.3136
1.28,0.2363,0.3136
1.29,0.2364,0.3136
1.30,0.2363,0.3136
1.31,0.2364,0.3136
1.32,0.2364,0.3137
1.33,0.2364,0.3137
1.34,0.2364,0.3136
1.35,0.2364,0.3137
1.36,0.2364,0.3137
1.37,0.2364,0.3137
1.38,0.2363,0.3137
1.39,0.2364,0.3137
1.40,0.2363,0.3137
1.41,0.2363,0.3137
1.42,0.2364,0.3138
1.43,0.2364,0.3138
1.44,0.2364,0.3139
1.45,0.2365,0.3139
1.46,0.2368,0.3143
1.47,0.2368,0.3143
1.48,0.2369,0.3144
1.49,0.2370,0.3145
1.50,0.2369,0.3145
1.51,0.2369,0.3145
1.52,0.2369,0.3145
1.53,0.2369,0.3145
1.54,0.2369,0.3145
1.55,0.2369,0.3144
1.56,0.2369,0.3144
1.57,0.2369,0.3145
1.58,0.2368,0.3145
1.59,0.2368,0.3144
1.60,0.2368,0.3145
1.61,0.2368,0.3144
1.62,0.2367,0.3144
1.63,0.2367,0.3145
1.64,0.2367,0.3145
1.65,0.2367,0.3145
1.66,0.2367,0.3145
1.67,0.2368,0.3146
1.68,0.2368,0.3146
1.69,0.2367,0.3146
1.70,0.2368,0.3147
1.71,0.2368,0.3147
1.72,0.2369,0.3148
1.73,0.2368,0.3148
1.74,0.2368,0.3147
1.75,0.2368,0.3147
1.76,0.2368,0.3147
1.77,0.2368,0.3148
1.78,0.2369,0.3149
1.79,0.2369,0.3149
1.80,0.2369,0.3149
1.81,0.2369,0.3149
1.82,0.2369,0.3150
1.83,0.2369,0.3150
1.84,0.2369,0.3151
1.85,0.2370,0.3151
1.86,0.2373,0.3155
1.87,0.2374,0.3156
1.88,0.2374,0.3156
1.89,0.2374,0.3156
1.90,0.2374,0.3156
1.91,0.2374,0.3156
1.92,0.2374,0.3156
1.93,0.2374,0.3157
1.94,0.2377,0.3160
1.95,0.2377,0.3160
1.96,0.2377,0.3160
1.97,0.2377,0.3161
1.98,0.2373,0.3161
1.99,0.2373,0.3162
2.00,0.2373,0.3162
