Query,Doc-Length,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-1,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077
NTCIR12-MathWiki-2,0.15394912985274423,0.2650602409638554,0.2650602409638554,0.2650602409638554,-0.3460508701472558,-0.4571619812583669,0.2650602409638554
NTCIR12-MathWiki-3,-0.3507936507936508,0.37142857142857144,0.09365079365079365,0.09365079365079365,0.37142857142857144,0.09365079365079365,-0.3507936507936508
NTCIR12-MathWiki-4,0.34090909090909094,-0.3813131313131313,0.34090909090909094,-0.04797979797979801,0.34090909090909094,0.22979797979797978,0.34090909090909094
NTCIR12-MathWiki-5,-0.10901467505241097,-0.2756813417190776,-0.3867924528301887,0.22431865828092235,-0.3867924528301887,0.3354297693920335,-0.3867924528301887
NTCIR12-MathWiki-6,-0.17557251908396945,-0.17557251908396945,-0.17557251908396945,0.10220525869380828,-0.17557251908396945,0.2133163698049194,-0.17557251908396945
NTCIR12-MathWiki-7,-0.008928571428571428,-0.008928571428571428,-0.008928571428571428,-0.008928571428571428,-0.008928571428571428,-0.008928571428571428,-0.008928571428571428
NTCIR12-MathWiki-8,0.1188118811881188,-0.8811881188118812,0.1188118811881188,0.1188118811881188,-0.6034103410341034,0.1188118811881188,0.007700770077007646
NTCIR12-MathWiki-9,0.2870370370370371,0.0092592592592593,0.17592592592592593,0.17592592592592593,-0.7129629629629629,-0.10185185185185186,0.2870370370370371
NTCIR12-MathWiki-10,-0.02055993000874895,-0.2983377077865267,-0.4094488188976378,0.3127734033245844,-0.2983377077865267,0.3127734033245844,-0.02055993000874895
NTCIR12-MathWiki-11,0.06120527306967982,0.06120527306967982,0.22787193973634645,0.06120527306967982,-0.38323917137476465,0.22787193973634645,0.22787193973634645
NTCIR12-MathWiki-12,-0.11111111111111116,-0.5,-0.5,0.5,-0.3888888888888889,0.2222222222222222,-0.22222222222222227
NTCIR12-MathWiki-13,0.3562801932367149,-0.42149758454106284,0.46739130434782605,-0.2548309178743962,-0.532608695652174,0.46739130434782605,-0.1437198067632851
NTCIR12-MathWiki-14,0.6323529411764706,-0.36764705882352944,0.35457516339869277,-0.36764705882352944,-0.36764705882352944,-0.0898692810457517,0.6323529411764706
NTCIR12-MathWiki-15,-0.42042042042042044,0.3573573573573573,-0.42042042042042044,-0.42042042042042044,-0.5315315315315315,0.3573573573573573,-0.5315315315315315
NTCIR12-MathWiki-16,-0.24666666666666667,-0.24666666666666667,0.14222222222222217,0.36444444444444435,-0.24666666666666667,-0.24666666666666667,-0.24666666666666667
NTCIR12-MathWiki-17,-0.5443510737628385,-0.5443510737628385,-0.5443510737628385,0.23342670401493926,-0.04435107376283853,-0.37768440709617185,-0.6554621848739496
NTCIR12-MathWiki-18,0.5045871559633027,0.22680937818552493,-0.21763506625891954,-0.10652395514780844,0.39347604485219156,0.11569826707441377,0.5045871559633027
NTCIR12-MathWiki-19,-0.009259259259259259,-0.009259259259259259,-0.009259259259259259,-0.009259259259259259,-0.009259259259259259,0.6018518518518517,-0.009259259259259259
NTCIR12-MathWiki-20,-0.48055555555555557,0.4083333333333333,0.13055555555555554,0.019444444444444375,-0.5916666666666667,-0.20277777777777783,-0.48055555555555557
NTCIR12-MathWiki-21,-0.011111111111111183,0.4888888888888888,-0.2888888888888889,-0.4,-0.12222222222222229,0.6,-0.011111111111111183
NTCIR12-MathWiki-22,-0.296875,-0.1857638888888889,0.31423611111111105,0.31423611111111105,-0.296875,0.5920138888888888,-0.1857638888888889
NTCIR12-MathWiki-23,0.3201603665521191,-0.013172966781214268,-0.4020618556701031,0.3201603665521191,0.5979381443298969,0.48682703321878573,-0.013172966781214268
NTCIR12-MathWiki-24,0.33333333333333337,-0.05555555555555558,0.33333333333333337,-0.05555555555555558,-0.2777777777777778,0.2222222222222222,0.33333333333333337
NTCIR12-MathWiki-25,-0.11702127659574468,-0.11702127659574468,0.49408983451536637,-0.11702127659574468,-0.11702127659574468,-0.005910165484633578,-0.11702127659574468
NTCIR12-MathWiki-26,-0.3207070707070707,-0.3207070707070707,0.5681818181818181,-0.3207070707070707,-0.4318181818181818,-0.3207070707070707,-0.1540404040404041
NTCIR12-MathWiki-27,0.310931899641577,-0.4112903225806452,-0.4112903225806452,-0.13351254480286745,-0.4112903225806452,-0.3001792114695341,0.47759856630824365
NTCIR12-MathWiki-28,-0.15633074935400515,0.12144702842377259,0.3436692506459948,-0.26744186046511625,-0.26744186046511625,-0.26744186046511625,-0.26744186046511625
NTCIR12-MathWiki-29,-0.1388888888888889,0.75,0.6388888888888888,-0.25,-0.25,0.6388888888888888,0.36111111111111105
NTCIR12-MathWiki-30,-0.4918032786885246,-0.10291438979963574,0.11930783242258647,0.5081967213114754,-0.4918032786885246,-0.21402550091074685,-0.3806921675774135
